UNIQUE_ID,CRASH_DATE,CRASH_TIME,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PED_ROLE,PED_ACTION,PERSON_INJURY
11885282,191.0,5.0,48.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886406,191.0,5.0,57.0,13.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11884433,191.0,5.0,26.0,12.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884438,191.0,5.0,18.0,7.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11884495,191.0,5.0,22.0,9.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11885052,191.0,5.0,59.0,11.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884496,191.0,5.0,62.0,9.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11885314,191.0,5.0,25.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884435,191.0,5.0,41.0,6.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11889297,191.0,5.0,29.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885269,191.0,5.0,40.0,5.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11887259,191.0,5.0,45.0,12.0,8.0,F,1.0,3.0,39.0,2.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11954469,191.0,5.0,21.0,10.0,6.0,M,3.0,3.0,39.0,2.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11898654,191.0,5.0,24.0,9.0,8.0,M,3.0,3.0,39.0,2.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11898653,191.0,5.0,23.0,10.0,8.0,M,3.0,3.0,39.0,2.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11889951,191.0,5.0,50.0,11.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885679,191.0,5.0,30.0,12.0,8.0,F,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884764,191.0,5.0,38.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884498,191.0,5.0,58.0,7.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11884871,191.0,5.0,50.0,9.0,8.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886310,191.0,5.0,4.0,12.0,4.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11886311,191.0,5.0,34.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11886306,191.0,5.0,21.0,2.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11904186,191.0,5.0,33.0,12.0,6.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885699,191.0,5.0,41.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11885069,191.0,5.0,28.0,8.0,8.0,F,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11886146,191.0,5.0,60.0,3.0,8.0,M,1.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11887946,191.0,5.0,66.0,9.0,7.0,M,1.0,3.0,39.0,2.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11885859,191.0,5.0,33.0,12.0,6.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885857,191.0,5.0,26.0,4.0,6.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885700,191.0,5.0,39.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11884791,191.0,5.0,43.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886769,191.0,5.0,56.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886818,191.0,5.0,60.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11889865,191.0,1.0,29.0,12.0,8.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11886132,191.0,1.0,48.0,10.0,9.0,M,3.0,3.0,39.0,4.0,9.0,7.0,39.0,10.0,4.0,16.0,Injured
11893780,191.0,1.0,10.0,10.0,7.0,M,1.0,3.0,39.0,2.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11884110,191.0,1.0,38.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11899650,191.0,2.0,20.0,10.0,6.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886832,191.0,2.0,31.0,12.0,6.0,M,1.0,3.0,39.0,2.0,7.0,7.0,39.0,10.0,4.0,16.0,Injured
11886545,191.0,2.0,75.0,9.0,5.0,M,3.0,3.0,39.0,4.0,11.0,7.0,39.0,2.0,3.0,16.0,Injured
11885507,191.0,2.0,32.0,12.0,7.0,M,1.0,3.0,39.0,2.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11886971,191.0,2.0,21.0,11.0,8.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,6.0,3.0,16.0,Injured
11886541,191.0,2.0,38.0,9.0,5.0,F,3.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11886972,191.0,2.0,37.0,9.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11884183,191.0,2.0,25.0,13.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885792,191.0,2.0,34.0,10.0,7.0,M,3.0,3.0,39.0,4.0,16.0,4.0,39.0,10.0,4.0,16.0,Injured
11886970,191.0,2.0,20.0,11.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,8.0,3.0,16.0,Injured
11894856,191.0,2.0,24.0,8.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11893213,191.0,2.0,58.0,11.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11894854,191.0,2.0,18.0,2.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11887010,191.0,2.0,30.0,12.0,7.0,M,0.0,3.0,39.0,2.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11889403,191.0,2.0,29.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11892744,191.0,2.0,43.0,4.0,8.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11886501,191.0,2.0,27.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887956,191.0,2.0,27.0,10.0,8.0,M,2.0,1.0,31.0,3.0,15.0,7.0,37.0,9.0,2.0,14.0,Injured
11884117,191.0,2.0,32.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11889174,294.0,3.0,29.0,6.0,8.0,M,3.0,3.0,39.0,4.0,10.0,1.0,39.0,10.0,4.0,16.0,Killed
11893918,294.0,3.0,52.0,10.0,8.0,M,2.0,1.0,38.0,3.0,10.0,1.0,37.0,9.0,2.0,12.0,Killed
11901733,294.0,3.0,21.0,5.0,7.0,M,1.0,3.0,39.0,4.0,10.0,5.0,39.0,10.0,4.0,16.0,Injured
11886313,294.0,3.0,36.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886512,294.0,3.0,26.0,11.0,7.0,M,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888140,294.0,3.0,25.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11886621,294.0,3.0,55.0,5.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,3.0,16.0,Injured
11887754,294.0,3.0,28.0,5.0,8.0,F,0.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886017,294.0,3.0,36.0,7.0,8.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11889993,294.0,3.0,26.0,7.0,7.0,M,0.0,3.0,39.0,2.0,18.0,7.0,39.0,4.0,4.0,16.0,Injured
11889957,294.0,3.0,35.0,9.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11889201,294.0,3.0,33.0,13.0,7.0,F,0.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885606,294.0,3.0,32.0,7.0,5.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885713,294.0,3.0,46.0,13.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885718,294.0,3.0,51.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888313,294.0,3.0,38.0,9.0,9.0,M,3.0,3.0,39.0,4.0,10.0,3.0,39.0,10.0,4.0,16.0,Injured
11887960,294.0,3.0,28.0,3.0,7.0,M,0.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11893480,294.0,3.0,23.0,12.0,7.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11888047,294.0,3.0,40.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11886823,294.0,3.0,23.0,10.0,9.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,8.0,3.0,16.0,Injured
11887125,294.0,3.0,34.0,11.0,9.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11884353,294.0,3.0,23.0,3.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886464,294.0,3.0,20.0,12.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886465,294.0,3.0,31.0,9.0,7.0,F,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888274,294.0,4.0,41.0,8.0,7.0,M,3.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886637,294.0,4.0,38.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11889364,294.0,4.0,41.0,8.0,9.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11910675,294.0,4.0,57.0,12.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,35.0,9.0,2.0,15.0,Injured
11895168,294.0,4.0,38.0,2.0,7.0,M,1.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886322,294.0,4.0,50.0,10.0,8.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11889370,294.0,4.0,44.0,12.0,6.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886979,294.0,4.0,33.0,8.0,8.0,M,2.0,1.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,6.0,Injured
11941996,294.0,4.0,43.0,2.0,8.0,M,2.0,1.0,38.0,3.0,6.0,1.0,37.0,9.0,2.0,12.0,Killed
11889675,294.0,4.0,43.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886318,294.0,4.0,71.0,10.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,37.0,9.0,2.0,11.0,Injured
11888370,294.0,4.0,58.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886878,294.0,4.0,20.0,10.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11886877,294.0,4.0,25.0,8.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11896389,294.0,4.0,35.0,4.0,9.0,F,3.0,3.0,39.0,4.0,12.0,7.0,39.0,8.0,3.0,16.0,Injured
11890441,294.0,4.0,64.0,6.0,8.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11971207,294.0,4.0,37.0,8.0,8.0,M,2.0,0.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,5.0,Injured
11895188,294.0,4.0,47.0,10.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11895187,294.0,4.0,47.0,10.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11886455,294.0,4.0,29.0,7.0,5.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886451,294.0,4.0,64.0,6.0,5.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887874,294.0,4.0,94.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887495,294.0,4.0,70.0,10.0,9.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11891361,294.0,0.0,56.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11893082,294.0,0.0,30.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886166,294.0,0.0,29.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886058,294.0,0.0,31.0,12.0,8.0,M,2.0,1.0,38.0,3.0,17.0,7.0,37.0,9.0,2.0,12.0,Injured
11886551,294.0,0.0,49.0,11.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11886557,294.0,0.0,30.0,8.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11889873,294.0,0.0,33.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,6.0,3.0,16.0,Injured
11889872,294.0,0.0,5.0,10.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11895554,294.0,0.0,21.0,7.0,8.0,F,2.0,2.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,15.0,Injured
11892997,294.0,0.0,44.0,8.0,9.0,F,3.0,3.0,39.0,4.0,15.0,6.0,39.0,10.0,4.0,16.0,Injured
11886887,294.0,0.0,30.0,13.0,9.0,F,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11886330,294.0,0.0,73.0,10.0,9.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11887688,294.0,0.0,20.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11887690,294.0,0.0,20.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886272,294.0,0.0,28.0,8.0,7.0,M,0.0,3.0,39.0,4.0,15.0,7.0,39.0,10.0,4.0,16.0,Injured
11886626,294.0,0.0,49.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11886625,294.0,0.0,29.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885939,294.0,0.0,32.0,10.0,7.0,M,1.0,3.0,39.0,1.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886629,294.0,0.0,28.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11888432,294.0,0.0,29.0,6.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11886332,294.0,0.0,67.0,10.0,9.0,M,3.0,3.0,39.0,4.0,16.0,7.0,39.0,8.0,3.0,16.0,Injured
11893215,294.0,5.0,38.0,8.0,8.0,F,2.0,2.0,38.0,3.0,18.0,6.0,38.0,9.0,2.0,15.0,Injured
11888517,294.0,5.0,67.0,7.0,7.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,1.0,3.0,16.0,Injured
11886210,294.0,5.0,25.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11888740,294.0,5.0,42.0,8.0,8.0,M,1.0,3.0,39.0,2.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11886207,294.0,5.0,24.0,10.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887876,294.0,5.0,60.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886209,294.0,5.0,60.0,9.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887804,294.0,5.0,83.0,11.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11886645,294.0,5.0,25.0,10.0,7.0,M,1.0,3.0,39.0,1.0,7.0,7.0,39.0,10.0,4.0,16.0,Injured
11887563,294.0,5.0,51.0,13.0,8.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887878,294.0,5.0,41.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11896478,294.0,5.0,23.0,10.0,7.0,M,3.0,3.0,39.0,2.0,15.0,3.0,39.0,10.0,4.0,16.0,Injured
11897199,294.0,5.0,25.0,11.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11889798,294.0,5.0,25.0,8.0,7.0,M,1.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11887268,294.0,5.0,55.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888526,294.0,5.0,20.0,7.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11887011,294.0,5.0,16.0,12.0,8.0,M,1.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11886993,294.0,5.0,66.0,5.0,6.0,M,1.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11887511,294.0,5.0,71.0,6.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11888735,294.0,5.0,37.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887266,294.0,5.0,54.0,8.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11889381,294.0,5.0,17.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11889379,294.0,5.0,36.0,12.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11887269,294.0,5.0,6.0,7.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11887270,294.0,5.0,17.0,7.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11887716,294.0,5.0,55.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11888309,294.0,5.0,38.0,12.0,6.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11885801,294.0,5.0,50.0,8.0,8.0,M,1.0,3.0,39.0,2.0,18.0,5.0,39.0,3.0,4.0,16.0,Injured
11887265,294.0,5.0,46.0,12.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887881,294.0,5.0,37.0,5.0,8.0,M,2.0,2.0,38.0,3.0,18.0,7.0,32.0,9.0,2.0,15.0,Injured
11903898,294.0,5.0,39.0,11.0,7.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,6.0,3.0,16.0,Injured
11913269,294.0,5.0,22.0,9.0,5.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11913264,294.0,5.0,48.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11890572,294.0,5.0,18.0,6.0,6.0,M,1.0,3.0,39.0,1.0,16.0,7.0,39.0,10.0,4.0,16.0,Injured
11887680,294.0,5.0,46.0,10.0,9.0,F,3.0,3.0,39.0,4.0,17.0,6.0,39.0,10.0,4.0,16.0,Injured
11887332,294.0,5.0,22.0,7.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11887998,294.0,5.0,36.0,5.0,7.0,M,0.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11887761,294.0,5.0,24.0,9.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11886578,294.0,5.0,21.0,12.0,8.0,F,2.0,2.0,38.0,3.0,17.0,7.0,38.0,9.0,2.0,4.0,Injured
11888093,294.0,5.0,13.0,12.0,8.0,F,2.0,2.0,38.0,3.0,13.0,7.0,38.0,9.0,2.0,15.0,Injured
11887758,294.0,5.0,47.0,11.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11888921,294.0,5.0,37.0,11.0,7.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,4.0,3.0,16.0,Injured
11885873,294.0,5.0,15.0,9.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,5.0,3.0,16.0,Injured
11887607,294.0,5.0,36.0,12.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11892578,294.0,5.0,56.0,11.0,9.0,M,3.0,3.0,39.0,4.0,14.0,7.0,39.0,10.0,4.0,16.0,Injured
11887605,294.0,5.0,27.0,5.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,2.0,3.0,16.0,Injured
11887462,294.0,5.0,68.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887962,294.0,5.0,42.0,5.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11886838,294.0,5.0,24.0,11.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11897320,294.0,5.0,29.0,4.0,8.0,M,3.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11895837,294.0,5.0,15.0,3.0,7.0,M,3.0,3.0,39.0,2.0,11.0,7.0,39.0,10.0,4.0,16.0,Injured
11897310,294.0,5.0,37.0,13.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11897309,294.0,5.0,37.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,8.0,3.0,16.0,Injured
11890444,294.0,5.0,28.0,3.0,9.0,F,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11887335,294.0,5.0,53.0,12.0,7.0,M,3.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11888012,294.0,5.0,26.0,5.0,7.0,M,0.0,3.0,39.0,2.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11890871,294.0,5.0,26.0,13.0,9.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,7.0,3.0,16.0,Injured
11888279,294.0,5.0,68.0,11.0,8.0,F,2.0,1.0,38.0,3.0,18.0,7.0,38.0,9.0,2.0,14.0,Injured
11888820,294.0,5.0,42.0,10.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,7.0,3.0,16.0,Injured
11888280,294.0,5.0,5.0,3.0,8.0,F,2.0,1.0,38.0,3.0,16.0,7.0,38.0,9.0,2.0,14.0,Injured
11886619,294.0,5.0,39.0,9.0,7.0,F,0.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888824,294.0,5.0,26.0,6.0,9.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,6.0,3.0,16.0,Injured
11889184,294.0,5.0,30.0,7.0,6.0,F,1.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11888055,294.0,5.0,69.0,11.0,7.0,M,3.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888817,294.0,5.0,65.0,10.0,9.0,M,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11888612,294.0,5.0,23.0,12.0,6.0,M,0.0,3.0,39.0,4.0,13.0,7.0,39.0,10.0,4.0,16.0,Injured
11896619,294.0,1.0,38.0,9.0,7.0,F,3.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11892277,294.0,1.0,36.0,7.0,7.0,M,0.0,3.0,39.0,4.0,12.0,7.0,39.0,10.0,4.0,16.0,Injured
11889216,294.0,1.0,16.0,12.0,8.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888240,294.0,1.0,63.0,13.0,6.0,M,1.0,3.0,39.0,4.0,17.0,7.0,39.0,10.0,4.0,16.0,Injured
11889100,294.0,1.0,17.0,9.0,7.0,M,1.0,3.0,39.0,4.0,18.0,7.0,39.0,10.0,4.0,16.0,Injured
11888534,294.0,1.0,6.0,8.0,8.0,M,2.0,1.0,38.0,3.0,13.0,7.0,38.0,9.0,2.0,3.0,Injured
