,CRASH_DATE,CRASH_TIME,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_SEX,PERSON_TYPE,PED_LOCATION,CONTRIBUTING_FACTOR_2,EJECTION,COMPLAINT,EMOTIONAL_STATUS,CONTRIBUTING_FACTOR_1,POSITION_IN_VEHICLE,PERSON_INJURY
22223,2,1,50.0,7,0,1,0,0,0,0,0,0,0,0,0
22224,2,1,60.0,7,0,0,0,0,0,0,0,0,0,3,0
22225,2,1,44.0,9,4,0,0,0,0,0,1,0,0,0,0
22226,2,1,41.0,0,0,0,0,0,0,0,9,0,0,0,0
22227,2,1,76.0,7,0,0,0,0,0,0,0,0,0,2,0
22228,2,1,48.0,0,0,0,0,0,0,0,2,0,0,0,0
22229,2,1,36.0,1,0,1,0,0,0,0,0,0,0,0,0
22230,2,1,52.0,7,0,0,0,0,0,0,0,0,0,0,0
22231,2,1,45.0,4,0,0,0,0,0,0,0,0,0,0,0
22232,2,1,58.0,2,1,0,1,1,1,1,0,0,1,1,0
22233,2,1,46.0,1,5,0,0,0,0,0,0,0,0,0,0
22234,2,1,22.0,5,4,1,0,0,0,0,9,0,0,0,0
22235,2,1,21.0,2,6,1,0,0,0,0,3,0,0,2,0
22236,2,1,50.0,4,2,0,3,0,0,0,0,0,0,0,0
22237,2,1,29.0,6,1,1,1,1,1,1,0,0,1,1,0
22238,2,1,25.0,1,0,1,0,0,0,0,0,0,0,0,0
22239,2,1,27.0,5,0,0,0,0,0,0,0,0,0,0,0
22240,2,1,38.0,6,0,0,0,0,0,0,0,2,0,0,0
22241,2,1,9.0,8,0,0,0,0,0,0,2,0,0,5,0
22242,2,1,75.0,9,1,1,1,1,1,1,1,0,1,1,0
22243,2,1,46.0,0,0,0,0,0,0,0,0,0,0,0,0
22244,2,1,38.0,7,0,1,0,0,0,0,0,0,0,2,0
22245,2,1,52.0,4,4,1,3,0,0,3,6,2,0,9,0
22246,2,1,22.0,4,0,1,0,0,0,0,0,0,0,2,0
22247,2,1,85.0,5,0,0,0,0,0,0,0,0,0,0,0
22248,2,1,59.0,0,1,1,1,1,1,1,0,0,3,1,0
22249,2,1,83.0,6,0,0,0,0,0,0,7,0,0,0,0
22250,2,1,87.0,4,0,1,0,0,0,0,0,3,0,2,0
22251,2,1,2.0,6,4,1,0,0,0,0,0,0,0,10,0
22252,2,1,10.0,11,4,0,0,0,0,0,10,6,0,4,0
22253,2,1,53.0,0,4,0,0,0,0,0,0,0,0,0,0
22254,2,1,34.0,7,4,0,0,0,0,0,2,0,0,0,0
22255,2,1,34.0,2,4,0,2,0,0,3,1,5,0,9,0
22256,2,1,28.0,2,0,1,0,0,0,0,0,0,0,0,0
22257,2,1,31.0,7,4,1,0,0,0,0,0,0,0,5,0
22258,2,1,1.0,10,4,0,0,0,0,0,10,0,0,4,0
22259,2,1,30.0,0,1,0,1,1,1,1,0,0,1,1,0
22260,2,2,67.0,1,0,0,0,0,0,0,1,0,0,0,0
22261,2,2,46.0,0,3,0,0,0,0,0,0,0,0,0,0
22262,2,2,29.0,4,7,1,2,0,0,3,0,5,0,9,0
22263,2,2,48.0,4,2,0,0,0,0,3,3,0,0,0,0
22264,2,2,24.0,3,4,1,0,0,0,0,0,0,0,0,0
22265,2,2,59.0,5,1,0,1,1,1,1,7,0,1,1,0
22266,2,2,55.0,0,0,1,0,0,0,0,0,0,0,0,0
22267,2,2,43.0,8,5,0,3,0,0,3,0,0,0,0,0
22268,2,2,29.0,1,0,0,0,0,0,0,2,0,0,0,0
22269,2,2,32.0,4,0,1,0,0,0,0,0,0,0,0,0
22270,2,2,60.0,7,0,0,0,0,0,0,0,0,0,0,0
22271,2,2,30.0,5,1,0,1,3,1,1,3,0,1,1,0
22272,2,2,29.0,5,1,0,1,1,1,1,3,0,1,1,0
22273,2,2,29.0,5,1,0,1,3,1,1,3,0,1,1,0
22274,2,2,36.0,0,0,0,0,0,0,0,0,0,0,0,0
22275,2,2,26.0,0,0,0,0,0,0,0,0,0,0,2,0
22276,2,3,43.0,5,4,1,0,0,0,0,2,0,0,0,0
22277,2,3,58.0,5,6,0,0,0,0,0,11,2,0,0,0
22278,2,3,63.0,0,6,1,0,0,0,0,9,0,0,0,0
22279,2,3,40.0,0,4,1,0,0,0,0,0,0,0,3,0
22280,2,3,23.0,0,6,0,0,0,0,0,9,0,0,0,0
22281,2,3,25.0,1,0,0,0,0,0,0,0,0,0,0,0
22282,2,3,34.0,5,4,0,0,0,0,0,2,0,0,0,0
22283,2,3,38.0,7,0,1,0,0,0,0,0,0,0,0,0
22284,2,3,19.0,6,4,0,0,0,0,5,0,0,0,4,0
22285,2,3,31.0,1,0,0,0,0,0,0,0,0,0,0,0
22286,2,3,16.0,4,0,1,0,0,0,0,0,0,0,0,0
22287,2,3,19.0,2,0,0,0,0,0,0,3,0,0,0,0
22288,2,3,5.0,11,8,1,0,0,0,0,10,0,0,3,0
22289,2,3,19.0,0,0,0,0,0,0,0,0,0,0,2,0
22290,2,3,46.0,7,4,1,0,0,0,0,0,0,0,0,0
22291,2,3,50.0,7,0,1,0,0,0,0,0,0,0,0,0
22292,2,3,19.0,1,0,1,0,0,0,0,0,0,0,0,0
22293,2,3,8.0,7,5,0,0,0,0,0,0,0,0,5,0
22294,2,3,47.0,0,0,1,0,0,0,0,0,0,0,2,0
22295,2,3,32.0,6,0,1,0,0,0,0,0,0,0,0,0
22296,2,3,33.0,2,0,0,0,0,0,0,2,0,0,0,0
22297,2,3,24.0,1,0,0,0,0,0,0,0,0,0,0,0
22298,2,3,30.0,4,0,0,0,0,0,0,3,0,0,6,0
22299,2,3,43.0,0,0,0,0,0,0,0,0,0,0,0,0
22300,2,3,35.0,0,4,0,0,0,0,0,2,0,0,2,0
22301,2,3,7.0,4,1,0,1,2,1,1,12,0,1,1,0
22302,2,3,11.0,4,5,0,2,0,0,0,7,0,0,9,0
22303,2,3,36.0,4,5,0,3,0,0,3,0,0,0,0,0
22304,2,3,9.0,1,4,0,0,0,0,0,0,0,0,3,0
22305,2,3,9.0,4,5,0,2,0,0,0,0,0,0,9,0
22306,2,3,55.0,5,3,1,0,0,0,0,0,0,0,0,0
22307,2,3,31.0,7,0,0,0,0,0,0,0,0,0,0,0
22308,2,3,51.0,0,11,0,3,0,0,0,0,0,0,0,0
22309,2,3,46.0,0,0,1,0,0,0,0,0,0,0,0,0
22310,2,3,9.0,5,3,1,0,0,0,0,0,0,0,2,0
22311,2,3,36.0,7,4,0,0,0,0,0,0,0,0,0,0
22312,2,3,67.0,0,6,1,0,0,0,4,0,0,0,0,0
22313,2,3,20.0,5,10,0,0,0,0,0,0,0,0,0,0
22314,2,3,34.0,2,4,0,0,0,0,0,1,0,0,0,0
22315,2,3,36.0,1,4,0,0,0,0,0,0,0,0,2,0
22316,2,3,31.0,6,5,0,3,0,0,3,11,0,0,0,0
22317,2,3,23.0,7,6,0,0,0,0,0,0,0,0,0,0
22318,2,3,30.0,6,4,0,2,0,0,0,0,0,0,0,0
22319,2,3,36.0,5,0,1,0,0,0,0,0,0,0,2,0
22320,2,3,23.0,2,2,0,0,0,0,0,1,0,0,0,0
22321,2,3,26.0,0,6,0,0,0,0,0,9,0,0,8,0
22322,2,3,38.0,0,5,0,0,0,0,0,9,0,0,8,0
22323,2,3,63.0,7,0,0,0,0,0,0,0,0,0,0,0
22324,2,3,21.0,7,4,1,0,0,0,0,0,0,0,0,0
22325,2,3,59.0,0,0,1,0,0,0,0,9,0,0,0,0
22326,2,3,63.0,9,0,0,0,0,0,0,1,0,0,0,0
22327,2,3,21.0,0,0,0,0,0,0,0,10,0,0,0,0
22328,2,3,21.0,11,0,0,0,0,0,0,10,0,0,0,0
22329,2,3,40.0,11,4,0,0,0,0,0,10,6,0,0,0
22330,2,3,24.0,4,1,1,1,1,1,1,0,0,1,1,0
22331,2,3,4.0,5,0,1,0,0,0,0,0,0,0,3,0
22332,2,3,30.0,4,0,1,0,0,0,0,0,0,0,5,0
22333,2,3,5.0,5,0,0,0,0,0,0,3,0,0,7,0
22334,2,3,19.0,0,0,0,0,0,0,0,9,0,0,4,0
22335,2,3,3.0,5,8,1,0,0,0,0,0,0,0,3,0
22336,2,3,18.0,2,0,0,0,0,0,0,0,0,0,0,0
22337,2,3,54.0,7,0,0,0,0,0,0,0,0,0,0,0
22338,2,3,19.0,2,0,0,0,0,0,0,0,0,0,2,0
22339,2,3,24.0,0,0,0,0,0,0,0,0,0,0,0,0
22340,2,3,26.0,0,0,1,0,0,0,0,9,0,0,4,0
22341,2,3,49.0,5,0,1,0,0,0,0,0,0,0,0,0
22342,2,3,20.0,0,0,1,0,0,0,0,9,0,0,0,0
22343,2,3,21.0,0,0,0,0,0,0,0,9,0,0,2,0
22344,2,3,50.0,2,2,0,0,0,0,3,7,0,0,0,0
22345,2,3,6.0,5,8,1,0,0,0,0,0,0,0,5,0
22346,2,3,59.0,8,5,0,2,0,0,0,0,0,0,0,0
22347,2,4,1.0,6,0,0,0,0,0,0,12,0,0,3,0
22348,2,4,55.0,6,4,1,0,0,0,0,2,0,0,0,0
22349,2,4,14.0,4,1,0,1,3,1,1,7,0,3,1,0
22350,2,4,27.0,4,1,0,1,3,1,1,0,0,1,1,0
22351,2,4,20.0,4,2,0,2,0,0,3,2,0,0,0,0
22352,2,4,19.0,3,7,0,2,0,0,3,0,0,0,0,0
22353,2,4,13.0,4,5,0,2,0,0,0,0,0,0,0,0
22354,2,4,29.0,4,5,0,2,0,0,4,1,0,0,9,0
22355,2,4,23.0,0,6,0,0,0,0,0,0,0,0,0,0
22356,2,5,37.0,5,9,0,2,0,0,4,1,5,0,0,0
22357,2,5,15.0,0,0,1,0,0,0,0,0,0,0,3,0
22358,2,5,43.0,1,0,0,0,0,0,0,0,0,0,0,0
22359,2,5,6.0,5,1,0,1,3,1,1,1,0,8,1,0
22360,2,5,24.0,4,5,0,2,0,0,0,0,0,0,0,0
22361,2,5,46.0,7,1,0,1,3,1,1,0,0,1,1,0
22362,2,5,33.0,4,1,1,1,1,1,1,3,0,1,1,0
22363,2,5,4.0,7,8,0,0,0,0,0,0,0,0,3,0
22364,2,5,39.0,7,0,1,0,0,0,0,0,0,0,2,0
22365,2,5,63.0,11,6,1,0,0,0,0,12,0,0,0,0
22366,2,5,12.0,2,1,0,1,3,1,1,0,0,1,1,0
22367,2,5,48.0,0,6,1,0,0,0,0,9,0,0,0,0
22368,2,5,67.0,5,0,0,0,0,0,0,0,0,0,0,0
22369,2,5,19.0,7,4,1,0,0,0,0,0,0,0,0,0
22370,2,5,21.0,4,0,0,0,0,0,0,0,0,0,0,0
22371,2,5,52.0,6,4,1,0,0,0,0,9,0,0,0,0
22372,2,5,81.0,0,4,1,0,0,0,0,9,0,0,3,0
22373,2,5,33.0,6,3,0,0,0,0,0,0,0,0,0,0
22374,2,5,22.0,7,1,0,1,1,32,1,0,0,14,1,0
22375,2,5,41.0,5,0,0,0,0,0,0,10,0,0,0,0
22376,2,5,31.0,9,0,1,0,0,0,0,3,0,0,3,0
22377,2,5,42.0,5,0,0,0,0,0,0,0,0,0,2,0
22378,2,5,27.0,1,0,0,0,0,0,0,0,0,0,0,0
22379,2,5,24.0,6,6,0,0,0,0,0,0,0,0,0,0
22380,2,5,32.0,9,0,0,0,0,0,0,3,0,0,5,0
22381,2,5,25.0,6,3,1,0,0,0,0,0,0,0,2,0
22382,2,5,45.0,0,0,0,0,0,0,0,3,0,0,0,0
22383,2,5,20.0,6,6,1,0,0,0,0,0,0,0,2,0
22384,2,5,50.0,1,0,0,0,0,0,0,2,0,0,0,0
22385,2,5,26.0,4,3,0,0,0,0,0,0,0,0,0,0
22386,2,5,35.0,5,6,0,0,0,0,0,0,0,0,3,0
22387,2,5,41.0,0,0,0,0,0,0,0,9,0,0,0,0
22388,2,5,43.0,0,0,1,0,0,0,0,0,0,0,0,0
22389,2,5,42.0,6,0,0,0,0,0,0,0,0,0,0,0
22390,1,0,30.0,5,4,0,0,0,0,0,10,0,0,4,0
22391,1,0,37.0,4,11,1,0,0,0,0,10,0,0,4,0
22392,1,0,42.0,7,6,0,0,0,0,0,10,0,0,0,0
22393,1,0,42.0,5,4,0,2,0,0,0,10,0,0,0,0
22394,1,0,44.0,1,0,0,0,0,0,0,2,0,0,0,0
22395,1,0,19.0,8,0,1,0,0,0,0,9,0,0,2,0
22396,1,0,35.0,7,0,0,0,0,0,0,9,0,0,0,0
22397,1,0,9.0,6,1,1,1,3,1,1,2,0,3,1,0
22398,1,0,30.0,6,6,0,0,0,0,0,0,0,0,0,0
22399,1,0,29.0,4,0,1,0,0,0,0,0,0,0,0,0
22400,1,0,30.0,0,6,0,0,0,0,0,0,0,0,0,0
22401,1,0,32.0,1,0,1,0,0,0,0,0,0,0,2,0
22402,1,0,28.0,4,4,0,0,0,0,0,0,0,0,3,0
22403,1,0,21.0,5,6,0,0,0,0,0,3,0,0,0,0
22404,1,0,36.0,9,4,0,0,0,0,0,0,0,0,0,0
22405,1,0,22.0,4,5,0,0,0,0,0,0,0,0,2,0
22406,1,0,29.0,0,5,0,0,0,0,0,0,0,0,3,0
22407,1,0,34.0,5,5,0,0,0,0,0,0,0,0,2,0
22408,1,0,22.0,0,5,0,0,0,0,0,0,0,0,5,0
22409,1,0,26.0,5,5,0,0,0,0,0,0,0,0,3,0
22410,1,0,22.0,5,5,0,0,0,0,0,0,0,0,0,0
22411,1,0,39.0,5,0,1,0,0,0,0,0,0,0,0,0
22412,1,0,56.0,0,4,0,0,0,0,0,10,0,0,0,0
22413,1,0,21.0,0,3,0,0,0,0,0,2,0,0,2,0
22414,1,0,36.0,6,4,0,0,0,0,0,9,0,0,0,0
22415,1,0,24.0,1,3,0,0,0,0,0,2,0,0,0,0
22416,1,0,39.0,10,1,0,1,1,1,1,0,0,14,1,0
22417,1,0,79.0,6,4,1,0,0,0,0,9,0,0,2,0
22418,1,0,26.0,5,4,1,0,0,0,0,0,6,0,5,0
22419,1,0,26.0,10,1,0,1,1,1,1,3,0,6,1,0
22420,1,0,29.0,2,3,0,0,0,0,0,8,0,0,0,0
22421,1,0,19.0,7,0,1,0,0,0,0,0,0,0,2,0
22422,1,0,33.0,7,0,1,0,0,0,0,2,0,0,0,0
22423,1,0,23.0,5,0,0,0,0,0,0,1,0,0,2,0
22424,1,0,29.0,6,0,1,0,0,0,0,0,0,0,3,0
22425,1,0,23.0,4,6,1,0,0,0,0,5,0,0,5,0
22426,1,0,32.0,3,0,0,0,0,0,0,0,0,0,0,0
22427,1,0,27.0,6,1,0,1,2,1,1,0,0,1,1,0
22428,1,0,23.0,4,6,0,0,0,0,0,5,0,0,0,0
22429,1,0,60.0,5,0,0,0,0,0,0,0,0,0,0,0
22430,1,0,26.0,10,6,0,0,0,0,0,5,2,0,2,0
22431,1,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0
22432,1,0,42.0,7,0,0,0,0,0,0,2,0,0,0,0
22433,1,0,26.0,0,0,1,0,0,0,0,0,0,0,7,0
22434,1,0,28.0,7,0,1,0,0,0,0,0,0,0,3,0
22435,1,0,27.0,1,0,1,0,0,0,0,0,0,0,5,0
22436,1,0,25.0,7,0,1,0,0,0,0,0,0,0,0,0
22437,1,0,55.0,5,5,0,0,0,0,0,0,0,0,2,0
22438,1,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0
22439,1,0,44.0,5,4,0,0,0,0,0,0,3,0,0,0
22440,1,0,33.0,7,0,0,0,0,0,0,3,0,0,0,0
22441,1,0,49.0,7,0,0,0,0,0,0,3,0,0,2,0
22442,1,0,24.0,4,5,0,2,0,0,0,0,0,0,9,0
22443,1,0,39.0,7,6,1,0,0,0,0,0,0,0,2,0
22444,1,0,31.0,7,6,1,0,0,0,0,0,0,0,0,0
22445,1,0,55.0,7,6,1,0,0,0,0,0,0,0,5,0
22446,1,0,60.0,0,0,1,0,0,0,0,0,0,0,0,0
22447,1,0,55.0,7,5,0,2,0,0,4,0,0,0,0,0
22448,1,1,40.0,5,0,1,0,0,0,0,9,0,0,0,0
22449,1,1,39.0,1,0,0,0,0,0,0,0,0,0,0,0
22450,1,1,50.0,4,5,0,2,0,0,3,8,0,0,0,0
22451,1,1,65.0,0,6,0,0,0,0,0,9,0,0,0,0
22452,1,1,25.0,2,0,1,0,0,0,0,0,0,0,0,0
22453,1,1,35.0,0,4,0,0,0,0,0,0,0,0,0,0
22454,1,1,39.0,7,0,0,0,0,0,0,0,0,0,0,0
22455,1,1,33.0,5,0,1,0,0,0,0,0,0,0,0,0
22456,1,1,32.0,0,4,0,0,0,0,0,0,0,0,0,0
22457,1,1,26.0,5,5,0,0,0,0,3,0,0,0,0,0
22458,1,1,35.0,4,2,0,0,0,0,0,8,0,0,0,0
22459,1,1,57.0,1,5,0,2,0,0,4,0,0,0,0,0
22460,1,1,31.0,7,0,1,0,0,0,0,0,0,0,2,0
22461,1,1,74.0,6,0,1,0,0,0,0,9,0,0,7,0
22462,1,1,8.0,6,0,1,0,0,0,0,9,0,0,3,0
22463,1,1,42.0,0,0,0,0,0,0,0,9,0,0,0,0
22464,1,1,74.0,0,0,0,0,0,0,0,9,0,0,5,0
22465,1,1,30.0,6,3,1,0,0,0,0,9,0,0,2,0
22466,1,1,47.0,2,1,0,1,3,1,1,1,0,1,1,0
22467,1,1,44.0,9,0,1,0,0,0,0,0,0,0,0,0
22468,1,1,4.0,5,8,0,0,0,0,0,0,0,0,3,0
22469,1,1,41.0,2,7,0,2,0,0,3,0,0,0,0,0
22470,1,1,52.0,6,5,0,2,0,0,0,0,0,0,9,0
22471,1,1,64.0,0,5,0,3,0,0,0,0,0,0,0,0
22472,1,1,62.0,6,0,1,0,0,0,0,0,0,0,0,0
22473,1,1,14.0,9,5,0,2,0,0,3,1,0,0,0,0
22474,1,1,36.0,4,5,0,3,0,0,3,0,0,0,0,0
22475,1,1,18.0,0,3,0,0,0,0,0,0,0,0,0,0
22476,1,2,29.0,8,5,0,2,0,0,3,10,3,0,0,0
22477,1,2,2.0,4,5,0,2,0,0,3,2,0,0,0,0
22478,1,2,25.0,10,1,0,1,1,1,1,0,0,1,1,0
22479,1,2,39.0,7,6,0,0,0,0,0,2,0,0,0,0
22480,1,2,28.0,4,5,0,2,0,0,3,0,0,0,0,0
22481,1,2,20.0,10,1,1,1,1,1,1,0,0,1,1,0
22482,1,2,44.0,2,5,0,2,0,0,4,0,0,0,0,0
22483,1,2,19.0,0,5,0,3,0,0,3,0,0,0,0,0
22484,1,2,62.0,7,0,0,0,0,0,0,0,0,0,0,0
22485,1,3,34.0,1,5,0,3,0,0,0,7,0,0,0,0
22486,1,3,23.0,5,1,0,1,2,1,1,0,0,1,1,0
22487,1,3,74.0,4,4,0,0,0,0,0,0,0,0,0,0
22488,1,3,39.0,4,2,0,0,0,0,3,13,0,0,0,0
22489,1,3,34.0,8,0,0,0,0,0,0,0,0,0,2,0
22490,1,3,39.0,0,0,1,0,0,0,0,0,0,0,0,0
22491,1,3,39.0,0,4,0,0,0,0,0,0,0,0,5,0
22492,1,3,53.0,5,5,1,3,0,0,0,0,0,0,5,0
22493,1,3,41.0,2,0,1,0,0,0,0,0,0,0,0,0
22494,1,3,41.0,7,0,0,0,0,0,0,0,0,0,0,0
22495,1,3,26.0,1,4,0,2,0,0,0,2,6,0,4,0
22496,1,3,34.0,2,0,0,0,0,0,0,3,0,0,0,0
22497,1,3,68.0,5,1,1,1,3,1,1,0,2,1,1,0
22498,1,3,12.0,4,0,1,0,0,0,0,0,0,0,2,0
22499,1,3,50.0,9,1,0,1,1,1,1,6,0,1,1,0
22500,1,3,23.0,2,0,0,0,0,0,0,7,0,0,2,0
22501,1,3,70.0,0,0,1,0,0,0,0,9,0,0,0,0
22502,1,3,11.0,4,1,1,1,4,1,1,8,0,1,1,0
22503,1,3,33.0,0,4,0,0,0,0,0,9,0,0,2,0
22504,1,3,46.0,4,4,1,0,0,0,0,0,3,0,2,0
22505,1,3,19.0,1,4,0,2,0,0,0,0,0,0,9,0
22506,1,3,6.0,9,1,1,1,3,1,1,1,0,3,1,0
22507,1,3,34.0,4,5,0,2,0,0,0,0,0,0,0,0
22508,1,3,2.0,9,8,1,0,0,0,0,2,0,0,3,0
22509,1,3,45.0,6,7,1,0,0,0,3,0,0,0,0,0
22510,1,3,23.0,2,0,1,0,0,0,0,0,0,0,0,0
22511,1,3,50.0,4,4,1,0,0,0,0,0,3,0,0,0
22512,1,3,27.0,0,14,1,0,0,0,0,2,0,0,2,0
22513,1,3,18.0,5,4,1,0,0,0,0,0,3,0,3,0
22514,1,3,47.0,6,6,0,0,0,0,0,0,0,0,2,0
22515,1,3,39.0,4,1,0,1,1,1,1,1,0,1,1,0
22516,1,3,23.0,0,6,1,0,0,0,0,2,3,0,0,0
22517,1,3,33.0,0,10,0,0,0,0,0,13,0,0,0,0
22518,1,3,36.0,1,1,1,1,3,1,1,0,0,1,1,0
22519,1,3,36.0,1,5,0,0,0,0,3,0,0,0,0,0
22520,1,3,40.0,0,0,0,0,0,0,0,0,0,0,0,0
22521,1,3,26.0,6,5,0,3,0,0,3,3,0,0,0,0
22522,1,3,28.0,7,4,1,0,0,0,0,0,0,0,2,0
22523,1,3,31.0,5,4,0,2,0,0,3,11,0,0,0,0
22524,1,3,29.0,0,0,0,0,0,0,0,2,0,0,0,0
22525,1,3,55.0,2,5,0,2,0,0,0,8,0,0,9,0
22526,1,3,23.0,2,4,0,0,0,0,3,1,0,0,0,0
22527,1,3,23.0,2,4,1,0,0,0,3,1,0,0,4,0
22528,1,3,36.0,2,5,0,2,0,0,4,1,0,0,0,0
22529,1,3,46.0,7,6,0,0,0,0,0,0,0,0,0,0
22530,1,3,59.0,0,0,0,0,0,0,0,0,0,0,0,0
22531,1,3,24.0,5,5,0,3,0,0,0,1,0,0,0,0
22532,1,3,42.0,1,4,0,2,0,0,0,8,0,0,0,0
22533,1,3,3.0,12,1,1,1,1,1,1,0,0,1,1,0
22534,1,3,29.0,6,4,1,0,0,0,0,0,0,0,0,0
22535,1,3,25.0,6,4,1,0,0,0,0,0,0,0,0,0
22536,1,3,20.0,7,0,1,0,0,0,0,0,0,0,2,0
22537,1,3,29.0,6,4,1,0,0,0,0,0,0,0,2,0
22538,1,4,22.0,3,0,1,0,0,0,0,0,0,0,0,0
22539,1,4,26.0,5,5,1,2,0,0,3,11,0,0,0,0
22540,1,4,58.0,4,1,1,1,3,1,1,3,0,3,1,0
22541,1,4,50.0,0,0,0,0,0,0,0,0,0,0,0,0
22542,1,4,45.0,7,0,1,0,0,0,0,0,0,0,0,0
22543,1,4,60.0,1,4,0,0,0,0,0,3,0,0,0,0
22544,1,4,37.0,0,4,1,0,0,0,0,0,0,0,2,0
22545,1,4,32.0,6,6,0,0,0,0,0,0,0,0,0,0
22546,1,4,30.0,4,0,0,0,0,0,0,2,0,0,0,0
22547,1,4,17.0,4,1,0,1,1,1,1,3,0,1,1,0
22548,1,4,27.0,5,4,1,0,0,0,2,0,0,0,0,0
22549,1,4,25.0,5,0,0,0,0,0,0,2,0,0,0,0
22550,1,4,44.0,0,0,0,0,0,0,0,0,0,0,0,0
22551,1,4,25.0,5,0,1,0,0,0,0,9,0,0,2,0
22552,1,4,23.0,2,1,1,1,1,1,1,2,0,1,1,0
22553,1,4,12.0,5,6,0,0,0,0,0,0,0,0,5,0
22554,1,4,16.0,5,6,0,0,0,0,0,0,0,0,2,0
22555,1,4,40.0,0,6,0,0,0,0,0,0,0,0,3,0
22556,1,4,7.0,5,6,1,0,0,0,0,0,0,0,7,0
22557,1,5,29.0,6,5,0,3,0,0,4,7,0,0,0,0
22558,1,5,15.0,0,0,1,0,0,0,0,2,0,0,3,0
22559,1,5,24.0,4,9,0,2,0,0,3,3,0,0,0,0
22560,1,5,26.0,2,0,0,0,0,0,0,0,0,0,0,0
22561,1,5,48.0,0,0,1,0,0,0,0,2,0,0,2,0
22562,1,5,48.0,5,5,0,3,0,0,0,0,0,0,0,0
22563,1,5,25.0,5,5,1,0,0,0,4,1,3,0,0,0
22564,1,5,52.0,6,5,0,0,0,0,3,3,4,0,0,0
22565,1,5,37.0,2,5,0,0,0,0,0,8,6,0,0,0
22566,1,5,41.0,5,6,0,0,0,0,0,0,0,0,2,0
22567,1,5,41.0,7,0,1,0,0,0,0,0,0,0,2,0
22568,1,5,24.0,2,0,0,0,0,0,0,0,0,0,0,0
22569,1,5,45.0,7,7,0,0,0,0,3,7,0,0,0,0
22570,1,5,41.0,7,6,1,0,0,0,0,0,0,0,0,0
22571,1,5,33.0,6,5,0,2,0,0,3,0,0,0,0,0
22572,1,5,13.0,2,0,0,0,0,0,0,0,0,0,5,0
22573,1,5,49.0,5,0,1,0,0,0,0,3,0,0,0,0
22574,1,5,50.0,0,4,1,0,0,0,0,0,0,0,2,0
22575,1,5,18.0,0,0,1,0,0,0,0,0,0,0,2,0
22576,1,5,56.0,4,7,0,2,0,0,3,2,0,0,0,0
22577,1,5,22.0,4,2,0,3,0,0,0,3,0,0,0,0
22578,1,5,30.0,2,0,0,0,0,0,0,3,0,0,0,0
22579,1,5,16.0,6,1,0,1,1,1,1,0,0,1,1,0
22580,1,5,32.0,7,6,1,0,0,0,0,0,3,0,0,0
22581,1,5,18.0,0,0,0,0,0,0,0,0,0,0,0,0
22582,1,5,16.0,4,5,0,2,0,0,4,8,0,0,0,0
22583,1,5,40.0,3,5,0,0,0,0,0,8,0,0,0,0
22584,1,0,36.0,6,0,1,0,0,0,0,0,0,0,0,0
22585,1,0,39.0,2,1,0,1,3,1,1,8,0,1,1,0
22586,1,0,22.0,5,4,1,0,0,0,0,0,3,0,0,0
22587,1,0,50.0,8,0,1,0,0,0,0,0,6,0,0,0
22588,1,0,27.0,4,0,0,0,0,0,0,3,0,0,2,0
22589,1,0,27.0,4,2,0,0,0,0,3,1,3,0,0,0
22590,1,0,62.0,4,0,1,0,0,0,0,0,0,0,2,0
22591,1,0,73.0,1,1,0,1,4,1,1,2,0,1,1,0
22592,1,0,61.0,7,4,0,0,0,0,0,0,0,0,0,0
22593,1,0,24.0,5,0,1,0,0,0,0,0,0,0,0,0
22594,1,0,24.0,5,0,1,0,0,0,0,0,0,0,3,0
22595,1,0,38.0,6,0,1,0,0,0,0,0,0,0,0,0
22596,1,0,33.0,4,0,1,0,0,0,0,0,0,0,3,0
22597,1,0,31.0,5,5,1,2,0,0,3,4,0,0,0,0
22598,1,0,21.0,1,5,1,0,0,0,0,2,0,0,5,0
22599,1,0,22.0,0,0,1,0,0,0,0,0,0,0,2,0
22600,1,0,24.0,7,0,0,0,0,0,0,2,0,0,0,0
22601,1,0,28.0,7,0,0,0,0,0,0,2,0,0,0,0
22602,1,0,54.0,0,5,0,3,0,0,0,2,6,0,0,0
22603,1,0,22.0,8,0,1,0,0,0,0,2,0,0,2,0
22604,1,0,22.0,4,1,0,1,4,1,1,8,0,2,1,0
22605,1,0,35.0,9,5,0,0,0,0,0,11,3,0,0,0
22606,1,0,5.0,6,0,0,0,0,0,0,2,0,0,3,0
22607,1,0,23.0,3,5,0,3,0,0,3,0,0,0,0,0
22608,1,0,11.0,7,0,0,0,0,0,0,0,0,0,7,0
22609,1,0,32.0,4,0,0,0,0,0,0,0,0,0,0,0
22610,1,0,23.0,2,0,1,0,0,0,0,0,0,0,7,0
22611,1,0,31.0,4,4,0,0,0,0,0,0,0,0,2,0
22612,1,0,65.0,8,6,1,0,0,0,0,2,3,0,0,0
22613,1,0,38.0,0,4,1,0,0,0,0,0,0,0,0,0
22614,1,0,31.0,7,0,0,0,0,0,0,0,0,0,2,0
22615,1,0,29.0,1,1,1,1,3,1,1,3,0,1,1,0
22616,1,0,32.0,1,0,0,0,0,0,0,9,7,0,2,0
22617,1,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
