UNIQUE_ID,PERSON_AGE,BODILY_INJURY,SAFETY_EQUIPMENT,PERSON_TYPE,PED_LOCATION,EJECTION,COMPLAINT,EMOTIONAL_STATUS,PED_ROLE,PERSON_SEX,PERSON_INJURY
11825538,-0.4699530034188634,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11802577,0.13313267204108972,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11834699,0.2537498071330804,8.0,-10.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11834702,-0.10810159814289154,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11847357,-1.0730386788788167,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11834701,0.9171440501390289,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11851241,1.2789954554150007,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11825535,-0.04779303059689621,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11823406,0.7362183475010429,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11832633,0.07282410449509442,5.0,-10.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11808598,-0.8318044086948353,3.0,-10.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11834887,-0.28902730078087746,1.0,-10.0,2.0,1.0,10.0,0.0,3.0,5.0,0,Injured
11828540,-0.4699530034188634,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11780660,1.2789954554150007,3.0,-10.0,3.0,3.0,0.0,50.0,3.0,4.0,0,Injured
11834790,-0.8318044086948353,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11850932,-1.0730386788788167,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11850930,-1.3745815166087931,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11832595,-0.4699530034188634,8.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11850929,-1.3745815166087931,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11825661,-0.7111872736028447,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11783914,-0.8318044086948353,9.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11852361,-0.952421543786826,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11782201,-0.4699530034188634,5.0,0.0,1.0,1.0,10.0,20.0,3.0,3.0,1,Injured
11853786,0.13313267204108972,9.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11853792,0.9171440501390289,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11804218,-0.8921129762408306,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11832698,-0.16841016568888684,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11817839,-0.7714958411488401,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11813870,-0.3493358683268728,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11769705,-0.7111872736028447,5.0,-10.0,3.0,3.0,0.0,20.0,3.0,4.0,1,Injured
11832696,-0.952421543786826,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11852396,-0.952421543786826,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11862673,1.701155428236968,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11781089,-0.16841016568888684,3.0,7.0,4.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11822784,-0.04779303059689621,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11862675,0.43467550977106634,9.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11765304,-0.8318044086948353,8.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11822787,-2.098284327160737,1.0,6.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11822786,-0.28902730078087746,8.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11822788,-0.3493358683268728,8.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11817997,0.0125155369490991,8.0,8.0,4.0,1.0,10.0,50.0,7.0,5.0,0,Injured
11834995,-0.590570138510854,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11838639,-0.28902730078087746,3.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11822666,2.0630068335129397,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11839445,1.2789954554150007,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11802908,0.4949840773170616,7.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11845970,-0.04779303059689621,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11822659,0.555292644863057,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11782539,-2.098284327160737,1.0,6.0,2.0,1.0,3.0,0.0,3.0,3.0,1,Injured
11823788,-0.7714958411488401,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11822662,-1.133347246424812,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11837728,-0.8921129762408306,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11781268,-0.4699530034188634,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11847879,0.2537498071330804,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11851018,-0.28902730078087746,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11860728,-0.952421543786826,8.0,9.0,2.0,1.0,3.0,20.0,1.0,5.0,0,Injured
11782806,1.0377611852310196,3.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11749408,1.3996125905069914,3.0,-10.0,3.0,5.0,0.0,20.0,5.0,4.0,0,Injured
11847808,0.13313267204108972,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11831977,-0.10810159814289154,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11846141,-1.2539643815168025,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11831976,-0.10810159814289154,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11832944,-1.0127301113328213,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11847964,0.19344123958708506,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11818686,-0.22871873323488218,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11818685,1.5805382931449774,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11846140,0.3140583746790757,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11818688,0.07282410449509442,1.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11832943,-0.8921129762408306,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11862738,-2.0379757596147416,1.0,6.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11846143,-1.0730386788788167,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11818687,1.7614639957829632,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11862743,-0.8318044086948353,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11755935,0.9774526176850242,6.0,0.0,1.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11862741,-0.7714958411488401,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11846139,-1.4951986517007838,4.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11831979,-0.04779303059689621,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11860734,0.43467550977106634,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11818684,-0.3493358683268728,1.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11804379,0.9171440501390289,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11825896,1.8217725633289585,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11804609,-0.3493358683268728,5.0,9.0,2.0,1.0,3.0,20.0,1.0,5.0,0,Injured
11804377,0.9774526176850242,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11820416,-0.5302615709648587,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11783142,0.0125155369490991,4.0,-10.0,3.0,5.0,0.0,30.0,3.0,4.0,0,Injured
11770751,1.2186868878690054,6.0,-10.0,3.0,5.0,0.0,30.0,10.0,4.0,1,Killed
11930897,-0.3493358683268728,10.0,0.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11835418,-0.5302615709648587,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11783751,-0.40964443587286814,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11847992,-0.5302615709648587,8.0,10.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11835187,-0.7714958411488401,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11835190,1.3996125905069914,8.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11835182,-0.7714958411488401,3.0,0.0,2.0,1.0,10.0,20.0,3.0,3.0,0,Injured
11835191,-0.590570138510854,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11871923,-0.7714958411488401,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11871924,-0.16841016568888684,5.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11871925,-0.8318044086948353,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11837217,-1.0730386788788167,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11785353,-0.6508787060568494,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11835299,-0.10810159814289154,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11823294,-0.4699530034188634,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11848043,-0.952421543786826,4.0,10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11783310,1.2789954554150007,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11848042,-0.952421543786826,5.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11723092,1.2789954554150007,6.0,9.0,2.0,1.0,3.0,20.0,1.0,5.0,0,Injured
11768232,0.555292644863057,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11768229,-0.28902730078087746,1.0,9.0,2.0,1.0,3.0,0.0,3.0,5.0,1,Injured
11768227,1.6408468606909727,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11768231,-0.7714958411488401,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11824327,1.4599211580529867,5.0,10.0,2.0,1.0,3.0,40.0,3.0,5.0,0,Injured
11824324,-1.0730386788788167,3.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11824325,-1.133347246424812,10.0,10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11862709,-1.4951986517007838,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11812766,-2.1585928947067323,9.0,6.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11744772,2.0630068335129397,5.0,7.0,1.0,1.0,10.0,30.0,3.0,5.0,0,Injured
11803152,0.13313267204108972,10.0,7.0,1.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11812764,-0.7111872736028447,9.0,9.0,2.0,1.0,3.0,20.0,5.0,5.0,1,Injured
11832194,1.3996125905069914,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11710070,2.0630068335129397,5.0,-10.0,1.0,1.0,10.0,50.0,3.0,5.0,1,Injured
11849541,-0.952421543786826,7.0,0.0,4.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11794907,2.243932536150926,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11794905,-0.8318044086948353,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11832197,1.3996125905069914,3.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11772621,-0.28902730078087746,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11772620,-0.5302615709648587,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11758286,0.2537498071330804,5.0,-10.0,2.0,1.0,3.0,0.0,3.0,5.0,0,Injured
11848126,0.4949840773170616,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11830707,0.43467550977106634,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11827711,1.8217725633289585,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11750570,-1.8570500569767556,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11788781,-0.7714958411488401,5.0,7.0,1.0,1.0,10.0,20.0,3.0,5.0,1,Injured
11830708,-1.9776671920687463,9.0,9.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11830710,-0.22871873323488218,9.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11750568,0.07282410449509442,5.0,0.0,1.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11814777,1.3996125905069914,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11830711,-1.0127301113328213,10.0,9.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11803059,0.07282410449509442,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11830839,-0.28902730078087746,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11802992,-0.590570138510854,10.0,8.0,1.0,1.0,10.0,20.0,3.0,5.0,1,Injured
11816604,-1.133347246424812,10.0,7.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11823146,1.3996125905069914,3.0,-10.0,3.0,3.0,0.0,50.0,3.0,4.0,0,Injured
11795069,0.2537498071330804,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11804761,-0.04779303059689621,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11860767,1.701155428236968,5.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11821032,-1.3142729490627978,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11804764,0.2537498071330804,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11848350,0.374366942225071,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11848348,-0.3493358683268728,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11821031,-1.8570500569767556,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11804681,-0.6508787060568494,9.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11832625,3.269178184432846,10.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11851330,0.374366942225071,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11821028,-0.04779303059689621,4.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11804762,-1.4951986517007838,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11795067,-0.04779303059689621,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11853860,2.4248582387889117,9.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,1,Injured
11804680,-0.40964443587286814,1.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11975094,1.2186868878690054,1.0,9.0,2.0,1.0,3.0,0.0,10.0,5.0,0,Killed
11811023,-0.8318044086948353,9.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11848192,0.9171440501390289,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11848168,-0.40964443587286814,3.0,-10.0,2.0,1.0,10.0,20.0,5.0,5.0,0,Injured
11783482,-0.7111872736028447,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11851291,0.13313267204108972,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11816467,-1.0730386788788167,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11783476,-0.7111872736028447,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11756406,-0.8318044086948353,5.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11823015,1.15837832032301,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11803240,2.666092508972893,7.0,9.0,2.0,1.0,3.0,20.0,1.0,5.0,0,Injured
11832503,-0.590570138510854,5.0,7.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11846371,1.6408468606909727,3.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11828830,2.9676353467028695,10.0,9.0,2.0,1.0,3.0,0.0,5.0,3.0,1,Injured
11838076,-0.22871873323488218,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11852645,-1.3745815166087931,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11814025,2.1836239686049304,5.0,-10.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11828940,-0.7111872736028447,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11828831,3.3294867519788416,10.0,9.0,2.0,1.0,3.0,0.0,5.0,3.0,0,Injured
11846547,-0.22871873323488218,9.0,0.0,4.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11846425,-0.590570138510854,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11829071,0.7965269150470382,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11770062,1.098069752777015,5.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11817297,0.9171440501390289,3.0,0.0,4.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11846477,-0.3493358683268728,5.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11851367,0.374366942225071,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11773375,-0.7714958411488401,8.0,0.0,4.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11849712,1.0377611852310196,6.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11771110,1.098069752777015,10.0,0.0,1.0,1.0,3.0,20.0,5.0,5.0,0,Injured
11809459,-0.952421543786826,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11758400,-0.7111872736028447,10.0,0.0,1.0,1.0,3.0,20.0,7.0,5.0,0,Injured
11849711,0.8568354825930335,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11849710,0.6759097799550476,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11837392,-0.4699530034188634,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11809279,-0.4699530034188634,9.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11851732,0.19344123958708506,8.0,9.0,2.0,1.0,3.0,20.0,1.0,3.0,0,Injured
11835807,-0.7714958411488401,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11833424,0.43467550977106634,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11851412,0.0125155369490991,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11756266,0.8568354825930335,5.0,7.0,1.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11852726,-1.0730386788788167,7.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11855251,0.6759097799550476,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11803397,-0.3493358683268728,3.0,0.0,4.0,1.0,3.0,30.0,1.0,5.0,0,Injured
11852892,0.3140583746790757,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11823379,-0.10810159814289154,5.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,1,Injured
11828104,-0.952421543786826,9.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11852770,0.3140583746790757,3.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11828103,0.8568354825930335,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11824471,-1.1936558139708073,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11818696,-0.28902730078087746,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11824464,0.4949840773170616,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11824474,-1.6158157867927745,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11824468,-1.133347246424812,3.0,9.0,2.0,1.0,3.0,20.0,7.0,3.0,0,Injured
11848541,-0.40964443587286814,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11824469,-1.3142729490627978,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11820694,-0.590570138510854,10.0,8.0,2.0,1.0,3.0,30.0,5.0,5.0,0,Injured
11824473,-1.6761243543387698,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11820693,1.3996125905069914,10.0,9.0,2.0,1.0,3.0,20.0,5.0,5.0,1,Injured
11814476,-1.1936558139708073,5.0,0.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11838245,-1.0127301113328213,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11824475,-1.0730386788788167,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11862795,1.098069752777015,9.0,-10.0,3.0,5.0,0.0,20.0,3.0,4.0,0,Injured
11853903,0.43467550977106634,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11853906,-0.8921129762408306,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11818690,1.15837832032301,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11814477,-1.2539643815168025,5.0,0.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11818543,-0.8921129762408306,3.0,0.0,1.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11824472,0.555292644863057,7.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11851828,0.19344123958708506,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11851823,0.13313267204108972,9.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11781593,1.0377611852310196,3.0,-10.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11851827,-1.6158157867927745,10.0,-10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11851825,-0.28902730078087746,9.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11855282,0.6156012124090523,9.0,-10.0,3.0,3.0,0.0,30.0,3.0,4.0,0,Injured
11819859,-0.5302615709648587,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11783056,-0.590570138510854,10.0,-10.0,1.0,1.0,3.0,0.0,3.0,5.0,1,Injured
11862824,-0.590570138510854,4.0,8.0,2.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11831071,0.4949840773170616,9.0,9.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11862822,-0.7714958411488401,5.0,8.0,2.0,1.0,10.0,20.0,3.0,3.0,1,Injured
11839179,-0.04779303059689621,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11854296,-0.8921129762408306,8.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11831075,0.8568354825930335,9.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11839174,0.0125155369490991,9.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,1,Injured
11833349,-0.5302615709648587,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11786422,0.2537498071330804,1.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11839177,-0.590570138510854,1.0,9.0,2.0,1.0,3.0,0.0,3.0,5.0,0,Injured
11839178,-0.3493358683268728,9.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11786424,0.4949840773170616,7.0,0.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11854298,-0.5302615709648587,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11771281,-1.133347246424812,10.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11833035,-0.3493358683268728,3.0,0.0,1.0,1.0,10.0,20.0,3.0,5.0,0,Injured
11771277,-0.5302615709648587,5.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11803326,-1.133347246424812,3.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11821311,-0.7714958411488401,5.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,1,Injured
11821314,-1.0730386788788167,5.0,10.0,2.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11756411,-0.5302615709648587,9.0,-10.0,3.0,4.0,0.0,20.0,3.0,4.0,0,Injured
11816732,-0.8318044086948353,7.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11833122,-0.28902730078087746,3.0,0.0,4.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11814636,-0.7111872736028447,3.0,9.0,2.0,1.0,3.0,30.0,3.0,3.0,1,Injured
11782027,0.9171440501390289,6.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11816736,-0.8318044086948353,8.0,9.0,2.0,1.0,3.0,20.0,3.0,3.0,0,Injured
11823748,-1.133347246424812,3.0,-10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11833123,-0.5302615709648587,3.0,0.0,4.0,1.0,3.0,20.0,3.0,3.0,1,Injured
11852929,0.9774526176850242,10.0,9.0,2.0,1.0,3.0,30.0,8.0,5.0,0,Killed
11870543,0.6156012124090523,9.0,10.0,2.0,1.0,3.0,50.0,10.0,5.0,0,Killed
11870541,-0.40964443587286814,3.0,10.0,2.0,1.0,3.0,30.0,3.0,3.0,0,Injured
11870538,-0.8921129762408306,10.0,10.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11839791,0.13313267204108972,5.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11849795,-0.22871873323488218,10.0,9.0,2.0,1.0,3.0,30.0,3.0,5.0,0,Injured
11824821,1.2186868878690054,10.0,9.0,2.0,1.0,3.0,20.0,3.0,5.0,0,Injured
11839787,0.4949840773170616,3.0,9.0,2.0,1.0,3.0,50.0,3.0,5.0,0,Injured
